timestamp,close,high,low,open
2010-03-11 09:00:00,217.53,217.764,217.19,217.764
2010-03-11 09:02:00,217.801,217.801,217.473,217.473
2010-03-11 09:04:00,217.983,217.983,217.827,217.827
2010-03-11 09:06:00,218.008,218.039,217.932,217.936
2010-03-11 09:08:00,218.095,218.095,218.0,218.015
2010-03-11 09:10:00,217.959,218.068,217.959,218.068
2010-03-11 09:12:00,218.019,218.034,217.9,217.9
2010-03-11 09:14:00,218.201,218.201,218.059,218.059
2010-03-11 09:16:00,218.32,218.32,218.222,218.265
2010-03-11 09:18:00,218.259,218.397,218.259,218.343
2010-03-11 09:20:00,218.184,218.273,218.184,218.273
2010-03-11 09:22:00,218.237,218.288,218.172,218.172
2010-03-11 09:24:00,218.196,218.245,218.196,218.199
2010-03-11 09:26:00,218.184,218.238,218.129,218.238
2010-03-11 09:28:00,218.071,218.191,218.071,218.129
2010-03-11 09:30:00,217.982,218.076,217.982,218.058
2010-03-11 09:32:00,218.077,218.077,217.926,217.926
2010-03-11 09:34:00,218.122,218.151,218.073,218.073
2010-03-11 09:36:00,217.928,218.091,217.928,218.091
2010-03-11 09:38:00,218.106,218.106,217.975,217.975
2010-03-11 09:40:00,218.019,218.101,218.019,218.066
2010-03-11 09:42:00,218.041,218.077,218.004,218.011
2010-03-11 09:44:00,218.066,218.079,218.025,218.052
2010-03-11 09:46:00,218.185,218.198,218.138,218.138
2010-03-11 09:48:00,218.14,218.25,218.14,218.25
2010-03-11 09:50:00,218.116,218.226,218.114,218.196
2010-03-11 09:52:00,218.128,218.128,218.077,218.118
2010-03-11 09:54:00,218.328,218.33,218.17,218.17
2010-03-11 09:56:00,218.132,218.283,218.116,218.283
2010-03-11 09:58:00,218.065,218.17,218.065,218.128
2010-03-11 10:00:00,218.232,218.257,218.133,218.133
2010-03-11 10:02:00,218.165,218.252,218.165,218.198
2010-03-11 10:04:00,218.2,218.248,218.135,218.225
2010-03-11 10:06:00,218.245,218.245,218.179,218.188
2010-03-11 10:08:00,218.425,218.425,218.268,218.276
2010-03-11 10:10:00,218.377,218.381,218.309,218.381
2010-03-11 10:12:00,218.345,218.421,218.345,218.37
2010-03-11 10:14:00,218.385,218.385,218.283,218.283
2010-03-11 10:16:00,218.484,218.484,218.407,218.408
2010-03-11 10:18:00,218.522,218.541,218.505,218.505
2010-03-11 10:20:00,218.578,218.675,218.578,218.581
2010-03-11 10:22:00,218.541,218.556,218.478,218.556
2010-03-11 10:24:00,218.424,218.543,218.424,218.543
2010-03-11 10:26:00,218.356,218.421,218.32,218.421
2010-03-11 10:28:00,218.334,218.416,218.312,218.352
2010-03-11 10:30:00,218.386,218.447,218.347,218.347
2010-03-11 10:32:00,218.468,218.537,218.442,218.442
2010-03-11 10:34:00,218.462,218.489,218.462,218.479
2010-03-11 10:36:00,218.366,218.436,218.366,218.405
2010-03-11 10:38:00,218.488,218.488,218.348,218.348
2010-03-11 10:40:00,218.554,218.576,218.523,218.523
2010-03-11 10:42:00,218.418,218.564,218.418,218.564
2010-03-11 10:44:00,218.49,218.49,218.409,218.45
2010-03-11 10:46:00,218.563,218.563,218.452,218.452
2010-03-11 10:48:00,218.484,218.618,218.484,218.618
2010-03-11 10:50:00,218.621,218.627,218.555,218.555
2010-03-11 10:52:00,218.622,218.651,218.579,218.579
2010-03-11 10:54:00,218.732,218.732,218.658,218.658
2010-03-11 10:56:00,218.692,218.729,218.67,218.722
2010-03-11 10:58:00,218.646,218.714,218.643,218.676
2010-03-11 11:00:00,218.453,218.579,218.453,218.579
2010-03-11 11:02:00,218.523,218.557,218.486,218.486
2010-03-11 11:04:00,218.642,218.65,218.486,218.486
2010-03-11 11:06:00,218.554,218.656,218.554,218.656
2010-03-11 11:08:00,218.525,218.525,218.46,218.521
2010-03-11 11:10:00,218.589,218.589,218.528,218.577
2010-03-11 11:12:00,218.531,218.645,218.512,218.645
2010-03-11 11:14:00,218.482,218.548,218.482,218.485
2010-03-11 11:16:00,218.475,218.489,218.432,218.457
2010-03-11 11:18:00,218.543,218.543,218.447,218.528
2010-03-11 11:20:00,218.417,218.489,218.348,218.489
2010-03-11 11:22:00,218.452,218.483,218.452,218.483
2010-03-11 11:24:00,218.544,218.544,218.445,218.449
2010-03-11 11:26:00,218.53,218.612,218.53,218.594
2010-03-11 11:28:00,218.476,218.514,218.431,218.467
2010-03-11 11:30:00,218.495,218.495,218.394,218.425
2010-03-11 11:32:00,218.598,218.606,218.535,218.57
2010-03-11 11:34:00,218.711,218.711,218.542,218.542
2010-03-11 11:36:00,218.753,218.768,218.725,218.768
2010-03-11 11:38:00,218.746,218.772,218.704,218.728
2010-03-11 11:40:00,218.793,218.841,218.779,218.808
2010-03-11 11:42:00,218.715,218.802,218.715,218.768
2010-03-11 11:44:00,218.671,218.715,218.653,218.715
2010-03-11 11:46:00,218.923,218.923,218.689,218.689
2010-03-11 11:48:00,218.744,218.878,218.744,218.876
2010-03-11 11:50:00,218.716,218.781,218.691,218.691
2010-03-11 11:52:00,218.797,218.819,218.756,218.778
2010-03-11 11:54:00,218.785,218.861,218.768,218.793
2010-03-11 11:56:00,218.832,218.832,218.76,218.779
2010-03-11 11:58:00,218.78,218.873,218.769,218.873
2010-03-11 12:00:00,218.752,218.836,218.752,218.807
2010-03-11 12:02:00,218.751,218.777,218.685,218.685
2010-03-11 12:04:00,218.667,218.797,218.643,218.797
2010-03-11 12:06:00,218.837,218.837,218.695,218.705
2010-03-11 12:08:00,218.856,218.888,218.836,218.861
2010-03-11 12:10:00,218.95,218.95,218.764,218.792
2010-03-11 12:12:00,218.98,219.008,218.905,218.905
2010-03-11 12:14:00,218.884,218.967,218.884,218.957
2010-03-11 12:16:00,219.02,219.02,218.888,218.902
2010-03-11 12:18:00,219.066,219.066,218.97,219.046
2010-03-11 12:20:00,218.959,219.013,218.936,219.013
2010-03-11 12:22:00,219.059,219.067,218.993,219.03
2010-03-11 12:24:00,218.993,219.089,218.993,219.076
2010-03-11 12:26:00,218.903,219.009,218.843,219.009
2010-03-11 12:28:00,218.692,218.84,218.692,218.84
2010-03-11 12:30:00,218.75,218.801,218.677,218.677
2010-03-11 12:32:00,218.839,218.839,218.748,218.748
2010-03-11 12:34:00,218.755,218.911,218.755,218.898
2010-03-11 12:36:00,218.584,218.687,218.584,218.687
2010-03-11 12:38:00,218.551,218.583,218.509,218.583
2010-03-11 12:40:00,218.585,218.585,218.492,218.522
2010-03-11 12:42:00,218.494,218.58,218.494,218.554
2010-03-11 12:44:00,218.523,218.575,218.467,218.523
2010-03-11 12:46:00,218.42,218.479,218.42,218.469
2010-03-11 12:48:00,218.457,218.473,218.424,218.427
2010-03-11 12:50:00,218.477,218.533,218.459,218.459
2010-03-11 12:52:00,218.443,218.443,218.409,218.409
2010-03-11 12:54:00,218.426,218.492,218.373,218.492
2010-03-11 12:56:00,218.463,218.497,218.432,218.497
2010-03-11 12:58:00,218.516,218.516,218.393,218.456
2010-03-11 13:00:00,218.589,218.589,218.501,218.54
2010-03-11 13:02:00,218.615,218.678,218.58,218.615
2010-03-11 13:04:00,218.589,218.589,218.508,218.57
2010-03-11 13:06:00,218.67,218.67,218.623,218.623
2010-03-11 13:08:00,218.479,218.612,218.479,218.612
2010-03-11 13:10:00,218.472,218.552,218.445,218.521
2010-03-11 13:12:00,218.356,218.409,218.356,218.407
2010-03-11 13:14:00,218.401,218.457,218.401,218.403
2010-03-11 13:16:00,218.331,218.418,218.331,218.418
2010-03-11 13:18:00,218.482,218.527,218.341,218.341
2010-03-11 13:20:00,218.497,218.567,218.411,218.411
2010-03-11 13:22:00,218.32,218.503,218.32,218.503
2010-03-11 13:24:00,218.318,218.33,218.297,218.297
2010-03-11 13:26:00,218.315,218.347,218.248,218.248
2010-03-11 13:28:00,218.288,218.358,218.248,218.248
2010-03-11 13:30:00,218.325,218.364,218.29,218.29
2010-03-11 13:32:00,218.508,218.526,218.35,218.35
2010-03-11 13:34:00,218.533,218.533,218.469,218.476
2010-03-11 13:36:00,218.559,218.56,218.506,218.506
2010-03-11 13:38:00,218.673,218.699,218.623,218.623
2010-03-11 13:40:00,218.677,218.731,218.655,218.655
2010-03-11 13:42:00,218.553,218.688,218.553,218.688
2010-03-11 13:44:00,218.758,218.758,218.58,218.58
2010-03-11 13:46:00,218.861,218.861,218.801,218.827
2010-03-11 13:48:00,218.861,218.923,218.807,218.923
2010-03-11 13:50:00,218.815,218.831,218.743,218.806
2010-03-11 13:52:00,218.872,218.899,218.859,218.884
2010-03-11 13:54:00,218.885,218.918,218.815,218.815
2010-03-11 13:56:00,218.919,218.924,218.869,218.912
2010-03-11 13:58:00,218.789,218.927,218.782,218.927
2010-03-11 14:00:00,218.734,218.748,218.712,218.724
2010-03-11 14:02:00,218.622,218.687,218.604,218.687
2010-03-11 14:04:00,218.528,218.613,218.522,218.577
2010-03-11 14:06:00,218.449,218.49,218.425,218.471
2010-03-11 14:08:00,218.435,218.493,218.435,218.493
2010-03-11 14:10:00,218.489,218.489,218.366,218.366
2010-03-11 14:12:00,218.485,218.562,218.46,218.562
2010-03-11 14:14:00,218.514,218.601,218.514,218.527
2010-03-11 14:16:00,218.48,218.547,218.456,218.456
2010-03-11 14:18:00,218.428,218.478,218.428,218.43
2010-03-11 14:20:00,218.385,218.451,218.361,218.451
2010-03-11 14:22:00,218.256,218.323,218.215,218.323
2010-03-11 14:24:00,218.333,218.333,218.157,218.212
2010-03-11 14:26:00,218.402,218.402,218.316,218.316
2010-03-11 14:28:00,218.485,218.503,218.426,218.44
2010-03-11 14:30:00,218.658,218.658,218.475,218.475
2010-03-11 14:32:00,218.462,218.686,218.462,218.686
2010-03-11 14:34:00,218.556,218.556,218.441,218.441
2010-03-11 14:36:00,218.307,218.487,218.307,218.487
2010-03-11 14:38:00,218.203,218.329,218.158,218.329
2010-03-11 14:40:00,218.312,218.326,218.224,218.239
2010-03-11 14:42:00,218.237,218.38,218.203,218.38
2010-03-11 14:44:00,218.406,218.406,218.274,218.274
2010-03-11 14:46:00,218.388,218.41,218.373,218.391
2010-03-11 14:48:00,218.33,218.346,218.282,218.346
2010-03-11 14:50:00,218.331,218.358,218.286,218.358
2010-03-11 14:52:00,218.274,218.312,218.254,218.312
2010-03-11 14:54:00,218.361,218.388,218.346,218.346
2010-03-11 14:56:00,218.139,218.335,218.139,218.335
2010-03-11 14:58:00,218.14,218.146,218.051,218.146
2010-03-11 15:00:00,218.045,218.094,218.025,218.094
2010-03-11 15:02:00,218.023,218.093,218.023,218.025
2010-03-11 15:04:00,218.137,218.174,218.05,218.05
2010-03-11 15:06:00,218.264,218.264,218.139,218.161
2010-03-11 15:08:00,218.296,218.343,218.239,218.239
2010-03-11 15:10:00,218.268,218.317,218.246,218.317
2010-03-11 15:12:00,218.367,218.367,218.313,218.313
2010-03-11 15:14:00,218.251,218.391,218.251,218.391
2010-03-11 15:16:00,218.36,218.36,218.237,218.302
2010-03-11 15:18:00,218.557,218.557,218.425,218.425
2010-03-11 15:20:00,218.481,218.522,218.446,218.504
2010-03-11 15:22:00,218.526,218.526,218.43,218.436
2010-03-11 15:24:00,218.685,218.715,218.573,218.573
2010-03-11 15:26:00,218.731,218.731,218.658,218.696
2010-03-11 15:28:00,218.819,218.819,218.714,218.714
2010-03-11 15:30:00,218.798,218.815,218.751,218.751
2010-03-11 15:32:00,218.966,218.966,218.863,218.863
2010-03-11 15:34:00,218.957,219.013,218.939,218.939
2010-03-11 15:36:00,219.152,219.152,218.899,218.899
2010-03-11 15:38:00,218.999,219.12,218.999,219.12
2010-03-11 15:40:00,219.101,219.101,219.018,219.067
2010-03-11 15:42:00,219.216,219.219,219.116,219.116
2010-03-11 15:44:00,219.219,219.22,219.175,219.217
2010-03-11 15:46:00,219.228,219.228,219.222,219.222
2010-03-11 15:48:00,219.224,219.224,219.217,219.224
2010-03-11 15:50:00,219.221,219.221,219.214,219.217
2010-03-11 15:52:00,219.215,219.227,219.215,219.227
2010-03-11 15:54:00,219.213,219.214,219.159,219.159
2010-03-11 15:56:00,219.199,219.199,219.131,219.198
2010-03-11 15:58:00,219.115,219.163,219.095,219.156
2010-03-11 16:00:00,219.166,219.204,219.1,219.102
2010-03-11 16:02:00,219.0,219.103,219.0,219.103
2010-03-11 16:04:00,219.217,219.217,219.075,219.075
2010-03-11 16:06:00,219.208,219.225,219.208,219.213
2010-03-11 16:08:00,219.218,219.219,219.139,219.219
2010-03-11 16:10:00,219.186,219.217,219.135,219.204
2010-03-11 16:12:00,219.095,219.168,219.095,219.122
2010-03-11 16:14:00,219.178,219.181,219.109,219.109
2010-03-11 16:16:00,219.096,219.205,219.096,219.205
2010-03-11 16:18:00,219.157,219.157,219.048,219.123
2010-03-11 16:20:00,219.232,219.232,219.214,219.214
2010-03-11 16:22:00,219.215,219.225,219.215,219.225
2010-03-11 16:24:00,219.225,219.226,219.215,219.215
