timestamp,close,high,low,open
2011-12-28 09:00:00,19.538,19.54,19.529,19.535
2011-12-28 09:02:00,19.538,19.538,19.512,19.527
2011-12-28 09:04:00,19.545,19.547,19.537,19.543
2011-12-28 09:06:00,19.543,19.552,19.542,19.542
2011-12-28 09:08:00,19.512,19.549,19.512,19.545
2011-12-28 09:10:00,19.518,19.518,19.495,19.499
2011-12-28 09:12:00,19.47,19.505,19.47,19.505
2011-12-28 09:14:00,19.478,19.493,19.478,19.485
2011-12-28 09:16:00,19.514,19.514,19.484,19.484
2011-12-28 09:18:00,19.533,19.543,19.513,19.513
2011-12-28 09:20:00,19.517,19.519,19.504,19.512
2011-12-28 09:22:00,19.502,19.52,19.502,19.516
2011-12-28 09:24:00,19.537,19.543,19.521,19.521
2011-12-28 09:26:00,19.51,19.544,19.51,19.544
2011-12-28 09:28:00,19.452,19.501,19.452,19.501
2011-12-28 09:30:00,19.412,19.445,19.412,19.445
2011-12-28 09:32:00,19.412,19.412,19.378,19.407
2011-12-28 09:34:00,19.444,19.444,19.423,19.429
2011-12-28 09:36:00,19.42,19.463,19.42,19.463
2011-12-28 09:38:00,19.448,19.448,19.427,19.429
2011-12-28 09:40:00,19.423,19.452,19.422,19.449
2011-12-28 09:42:00,19.468,19.468,19.433,19.438
2011-12-28 09:44:00,19.47,19.482,19.456,19.472
2011-12-28 09:46:00,19.435,19.474,19.435,19.474
2011-12-28 09:48:00,19.459,19.479,19.455,19.455
2011-12-28 09:50:00,19.487,19.502,19.463,19.463
2011-12-28 09:52:00,19.521,19.521,19.499,19.499
2011-12-28 09:54:00,19.508,19.517,19.496,19.517
2011-12-28 09:56:00,19.489,19.51,19.488,19.488
2011-12-28 09:58:00,19.477,19.509,19.477,19.509
2011-12-28 10:00:00,19.505,19.51,19.49,19.49
2011-12-28 10:02:00,19.516,19.524,19.503,19.515
2011-12-28 10:04:00,19.482,19.503,19.479,19.495
2011-12-28 10:06:00,19.486,19.507,19.486,19.5
2011-12-28 10:08:00,19.452,19.492,19.452,19.492
2011-12-28 10:10:00,19.481,19.491,19.464,19.465
2011-12-28 10:12:00,19.475,19.475,19.464,19.464
2011-12-28 10:14:00,19.464,19.478,19.463,19.463
2011-12-28 10:16:00,19.506,19.506,19.472,19.485
2011-12-28 10:18:00,19.537,19.537,19.498,19.519
2011-12-28 10:20:00,19.519,19.537,19.517,19.537
2011-12-28 10:22:00,19.525,19.535,19.496,19.503
2011-12-28 10:24:00,19.512,19.541,19.512,19.538
2011-12-28 10:26:00,19.529,19.533,19.516,19.53
2011-12-28 10:28:00,19.539,19.545,19.522,19.522
2011-12-28 10:30:00,19.55,19.55,19.542,19.542
2011-12-28 10:32:00,19.553,19.564,19.553,19.557
2011-12-28 10:34:00,19.537,19.548,19.521,19.548
2011-12-28 10:36:00,19.492,19.545,19.492,19.545
2011-12-28 10:38:00,19.536,19.536,19.49,19.505
2011-12-28 10:40:00,19.554,19.554,19.531,19.531
2011-12-28 10:42:00,19.514,19.552,19.514,19.552
2011-12-28 10:44:00,19.535,19.538,19.525,19.525
2011-12-28 10:46:00,19.525,19.525,19.51,19.523
2011-12-28 10:48:00,19.48,19.528,19.48,19.528
2011-12-28 10:50:00,19.511,19.514,19.487,19.487
2011-12-28 10:52:00,19.553,19.553,19.529,19.529
2011-12-28 10:54:00,19.558,19.561,19.553,19.553
2011-12-28 10:56:00,19.568,19.571,19.566,19.567
2011-12-28 10:58:00,19.57,19.57,19.563,19.563
2011-12-28 11:00:00,19.563,19.573,19.556,19.573
2011-12-28 11:02:00,19.564,19.568,19.564,19.566
2011-12-28 11:04:00,19.547,19.563,19.547,19.556
2011-12-28 11:06:00,19.511,19.546,19.511,19.546
2011-12-28 11:08:00,19.525,19.539,19.525,19.528
2011-12-28 11:10:00,19.527,19.539,19.527,19.537
2011-12-28 11:12:00,19.534,19.542,19.527,19.538
2011-12-28 11:14:00,19.512,19.534,19.512,19.533
2011-12-28 11:16:00,19.512,19.535,19.512,19.523
2011-12-28 11:18:00,19.481,19.505,19.477,19.505
2011-12-28 11:20:00,19.531,19.531,19.487,19.487
2011-12-28 11:22:00,19.515,19.519,19.503,19.515
2011-12-28 11:24:00,19.466,19.518,19.466,19.518
