timestamp,close,high,low,open
2010-07-16 09:00:00,42.237,42.259,42.234,42.259
2010-07-16 09:02:00,42.134,42.216,42.128,42.216
2010-07-16 09:04:00,42.191,42.191,42.106,42.106
2010-07-16 09:06:00,42.234,42.254,42.159,42.159
2010-07-16 09:08:00,42.11,42.245,42.11,42.245
2010-07-16 09:10:00,42.008,42.093,42.008,42.093
2010-07-16 09:12:00,41.963,42.024,41.963,42.012
2010-07-16 09:14:00,41.981,42.03,41.961,41.983
2010-07-16 09:16:00,41.887,41.989,41.887,41.983
2010-07-16 09:18:00,41.996,41.996,41.891,41.891
2010-07-16 09:20:00,42.074,42.081,42.042,42.042
2010-07-16 09:22:00,42.057,42.079,42.04,42.079
2010-07-16 09:24:00,41.977,42.038,41.977,42.023
2010-07-16 09:26:00,41.927,41.989,41.927,41.945
2010-07-16 09:28:00,41.941,41.941,41.891,41.931
2010-07-16 09:30:00,41.98,42.015,41.974,41.99
2010-07-16 09:32:00,41.986,41.986,41.921,41.951
2010-07-16 09:34:00,41.909,42.009,41.909,42.009
2010-07-16 09:36:00,42.057,42.057,41.95,41.95
2010-07-16 09:38:00,42.13,42.13,42.049,42.065
2010-07-16 09:40:00,42.127,42.149,42.107,42.149
2010-07-16 09:42:00,42.096,42.122,42.092,42.092
2010-07-16 09:44:00,42.044,42.077,42.03,42.053
2010-07-16 09:46:00,42.037,42.074,42.022,42.074
2010-07-16 09:48:00,41.974,42.021,41.926,42.021
2010-07-16 09:50:00,42.015,42.015,41.987,42.002
2010-07-16 09:52:00,42.078,42.078,42.027,42.042
2010-07-16 09:54:00,41.986,42.051,41.958,42.051
2010-07-16 09:56:00,42.02,42.031,41.981,41.981
2010-07-16 09:58:00,42.026,42.048,41.998,42.003
2010-07-16 10:00:00,41.97,41.996,41.935,41.996
2010-07-16 10:02:00,42.045,42.045,41.966,41.995
2010-07-16 10:04:00,42.044,42.089,42.043,42.088
2010-07-16 10:06:00,42.075,42.079,42.013,42.037
2010-07-16 10:08:00,42.085,42.128,42.085,42.089
2010-07-16 10:10:00,42.201,42.201,42.1,42.1
2010-07-16 10:12:00,42.171,42.238,42.171,42.238
2010-07-16 10:14:00,42.108,42.206,42.108,42.206
2010-07-16 10:16:00,42.113,42.151,42.079,42.079
2010-07-16 10:18:00,42.101,42.11,42.075,42.075
2010-07-16 10:20:00,42.015,42.09,41.991,42.09
2010-07-16 10:22:00,42.049,42.108,42.032,42.032
