timestamp,close,high,low,open
2012-03-15 09:00:00,30.42,30.42,30.382,30.382
2012-03-15 09:02:00,30.398,30.421,30.398,30.421
2012-03-15 09:04:00,30.462,30.471,30.421,30.421
2012-03-15 09:06:00,30.49,30.519,30.475,30.475
2012-03-15 09:08:00,30.52,30.547,30.477,30.477
2012-03-15 09:10:00,30.472,30.484,30.453,30.484
2012-03-15 09:12:00,30.411,30.483,30.411,30.483
2012-03-15 09:14:00,30.358,30.388,30.358,30.388
2012-03-15 09:16:00,30.297,30.369,30.297,30.353
2012-03-15 09:18:00,30.301,30.333,30.301,30.318
2012-03-15 09:20:00,30.281,30.299,30.261,30.299
2012-03-15 09:22:00,30.271,30.312,30.254,30.312
2012-03-15 09:24:00,30.277,30.306,30.277,30.306
2012-03-15 09:26:00,30.263,30.271,30.258,30.264
2012-03-15 09:28:00,30.191,30.242,30.191,30.242
2012-03-15 09:30:00,30.172,30.189,30.154,30.16
2012-03-15 09:32:00,30.129,30.164,30.129,30.16
2012-03-15 09:34:00,30.124,30.142,30.095,30.098
2012-03-15 09:36:00,30.147,30.147,30.097,30.121
2012-03-15 09:38:00,30.088,30.174,30.088,30.174
2012-03-15 09:40:00,30.062,30.094,30.06,30.094
2012-03-15 09:42:00,30.068,30.089,30.068,30.085
2012-03-15 09:44:00,30.092,30.092,30.052,30.059
2012-03-15 09:46:00,30.122,30.126,30.073,30.073
2012-03-15 09:48:00,30.103,30.118,30.086,30.086
2012-03-15 09:50:00,30.135,30.141,30.103,30.116
2012-03-15 09:52:00,30.084,30.134,30.084,30.134
2012-03-15 09:54:00,30.139,30.154,30.106,30.106
2012-03-15 09:56:00,30.13,30.154,30.105,30.154
2012-03-15 09:58:00,30.055,30.113,30.055,30.113
2012-03-15 10:00:00,30.057,30.107,30.057,30.082
2012-03-15 10:02:00,30.043,30.068,30.036,30.038
2012-03-15 10:04:00,30.0,30.041,30.0,30.021
2012-03-15 10:06:00,30.068,30.068,29.993,29.993
2012-03-15 10:08:00,30.042,30.073,30.042,30.06
2012-03-15 10:10:00,30.047,30.075,30.047,30.074
2012-03-15 10:12:00,30.012,30.065,30.012,30.065
2012-03-15 10:14:00,29.942,29.998,29.942,29.979
2012-03-15 10:16:00,29.995,30.025,29.973,29.973
2012-03-15 10:18:00,29.915,30.0,29.915,30.0
2012-03-15 10:20:00,29.933,29.951,29.892,29.892
2012-03-15 10:22:00,29.877,29.949,29.877,29.949
2012-03-15 10:24:00,29.868,29.901,29.862,29.862
2012-03-15 10:26:00,29.889,29.918,29.889,29.891
2012-03-15 10:28:00,29.906,29.925,29.888,29.925
2012-03-15 10:30:00,29.906,29.906,29.89,29.89
2012-03-15 10:32:00,29.938,29.938,29.887,29.887
2012-03-15 10:34:00,30.006,30.006,29.962,29.962
2012-03-15 10:36:00,29.97,30.014,29.97,30.014
2012-03-15 10:38:00,29.993,30.003,29.968,29.977
2012-03-15 10:40:00,30.002,30.022,29.995,30.022
2012-03-15 10:42:00,29.976,30.023,29.976,30.017
2012-03-15 10:44:00,30.015,30.038,30.002,30.002
2012-03-15 10:46:00,30.034,30.05,30.005,30.028
2012-03-15 10:48:00,30.11,30.11,30.025,30.025
2012-03-15 10:50:00,30.075,30.127,30.064,30.127
2012-03-15 10:52:00,30.078,30.092,30.077,30.085
2012-03-15 10:54:00,30.073,30.091,30.058,30.081
2012-03-15 10:56:00,30.145,30.145,30.062,30.065
2012-03-15 10:58:00,30.163,30.163,30.13,30.162
2012-03-15 11:00:00,30.154,30.173,30.138,30.149
2012-03-15 11:02:00,30.159,30.188,30.129,30.129
2012-03-15 11:04:00,30.156,30.156,30.115,30.139
2012-03-15 11:06:00,30.166,30.166,30.107,30.134
2012-03-15 11:08:00,30.151,30.183,30.142,30.142
2012-03-15 11:10:00,30.281,30.281,30.182,30.182
2012-03-15 11:12:00,30.307,30.307,30.241,30.276
2012-03-15 11:14:00,30.395,30.395,30.324,30.324
2012-03-15 11:16:00,30.439,30.45,30.395,30.395
2012-03-15 11:18:00,30.471,30.497,30.42,30.42
2012-03-15 11:20:00,30.527,30.527,30.489,30.489
2012-03-15 11:22:00,30.523,30.557,30.509,30.509
2012-03-15 11:24:00,30.452,30.522,30.452,30.521
2012-03-15 11:26:00,30.429,30.461,30.405,30.461
2012-03-15 11:28:00,30.354,30.405,30.354,30.403
2012-03-15 11:30:00,30.307,30.342,30.307,30.342
2012-03-15 11:32:00,30.271,30.297,30.271,30.279
2012-03-15 11:34:00,30.276,30.306,30.262,30.262
2012-03-15 11:36:00,30.221,30.297,30.221,30.297
2012-03-15 11:38:00,30.201,30.232,30.201,30.232
2012-03-15 11:40:00,30.19,30.19,30.175,30.178
2012-03-15 11:42:00,30.232,30.232,30.192,30.199
2012-03-15 11:44:00,30.206,30.228,30.192,30.228
2012-03-15 11:46:00,30.254,30.254,30.217,30.238
2012-03-15 11:48:00,30.231,30.231,30.192,30.222
2012-03-15 11:50:00,30.242,30.246,30.208,30.208
2012-03-15 11:52:00,30.215,30.215,30.19,30.21
2012-03-15 11:54:00,30.221,30.221,30.179,30.201
2012-03-15 11:56:00,30.297,30.297,30.231,30.257
2012-03-15 11:58:00,30.22,30.268,30.22,30.264
2012-03-15 12:00:00,30.204,30.243,30.181,30.243
2012-03-15 12:02:00,30.122,30.181,30.122,30.172
2012-03-15 12:04:00,30.124,30.14,30.089,30.12
2012-03-15 12:06:00,30.116,30.124,30.093,30.102
2012-03-15 12:08:00,30.228,30.228,30.148,30.148
2012-03-15 12:10:00,30.145,30.216,30.145,30.205
2012-03-15 12:12:00,30.18,30.18,30.146,30.178
