timestamp,close,high,low,open
2012-12-14 09:00:00,36.002,36.105,35.93,35.93
2012-12-14 09:02:00,35.944,36.02,35.916,35.929
2012-12-14 09:04:00,36.179,36.324,36.045,36.045
2012-12-14 09:06:00,35.88,36.062,35.88,36.062
2012-12-14 09:08:00,35.879,35.902,35.876,35.902
2012-12-14 09:10:00,35.878,35.894,35.878,35.894
2012-12-14 09:12:00,35.872,35.875,35.872,35.873
2012-12-14 09:14:00,35.867,35.872,35.864,35.872
2012-12-14 09:16:00,35.873,35.873,35.864,35.868
2012-12-14 09:18:00,35.876,35.876,35.867,35.87
2012-12-14 09:20:00,35.869,35.887,35.869,35.887
2012-12-14 09:22:00,35.876,35.876,35.866,35.866
2012-12-14 09:24:00,35.873,35.878,35.869,35.877
2012-12-14 09:26:00,35.865,35.868,35.863,35.868
2012-12-14 09:28:00,35.847,35.863,35.847,35.863
2012-12-14 09:30:00,35.84,35.848,35.84,35.847
2012-12-14 09:32:00,35.851,35.853,35.841,35.841
2012-12-14 09:34:00,35.848,35.85,35.844,35.85
2012-12-14 09:36:00,35.841,35.85,35.841,35.845
2012-12-14 09:38:00,35.837,35.845,35.837,35.845
2012-12-14 09:40:00,35.842,35.846,35.839,35.839
2012-12-14 09:42:00,35.851,35.851,35.846,35.846
2012-12-14 09:44:00,35.845,35.853,35.843,35.853
2012-12-14 09:46:00,35.842,35.848,35.842,35.848
2012-12-14 09:48:00,35.853,35.853,35.846,35.846
2012-12-14 09:50:00,35.854,35.859,35.854,35.856
2012-12-14 09:52:00,35.852,35.852,35.846,35.851
2012-12-14 09:54:00,35.853,35.854,35.849,35.851
2012-12-14 09:56:00,35.84,35.85,35.84,35.85
2012-12-14 09:58:00,35.833,35.841,35.833,35.841
2012-12-14 10:00:00,35.833,35.833,35.824,35.833
2012-12-14 10:02:00,35.837,35.837,35.832,35.835
2012-12-14 10:04:00,35.833,35.842,35.833,35.833
2012-12-14 10:06:00,35.839,35.839,35.829,35.836
2012-12-14 10:08:00,35.854,35.855,35.841,35.841
2012-12-14 10:10:00,35.849,35.854,35.848,35.854
2012-12-14 10:12:00,35.86,35.86,35.849,35.849
2012-12-14 10:14:00,35.861,35.862,35.861,35.861
2012-12-14 10:16:00,35.853,35.864,35.853,35.864
2012-12-14 10:18:00,35.861,35.861,35.855,35.855
2012-12-14 10:20:00,35.867,35.867,35.859,35.859
2012-12-14 10:22:00,35.869,35.869,35.859,35.861
2012-12-14 10:24:00,35.874,35.874,35.866,35.867
2012-12-14 10:26:00,35.88,35.88,35.867,35.868
2012-12-14 10:28:00,35.873,35.891,35.873,35.891
2012-12-14 10:30:00,35.876,35.876,35.866,35.868
2012-12-14 10:32:00,35.894,35.894,35.873,35.873
2012-12-14 10:34:00,35.878,35.917,35.878,35.884
2012-12-14 10:36:00,36.249,36.249,35.901,35.901
2012-12-14 10:38:00,36.609,36.609,36.348,36.348
2012-12-14 10:40:00,36.521,36.76,36.521,36.574
2012-12-14 10:42:00,36.486,36.643,36.486,36.585
2012-12-14 10:44:00,36.233,36.329,36.222,36.32
2012-12-14 10:46:00,36.017,36.318,36.017,36.318
2012-12-14 10:48:00,36.205,36.205,36.009,36.026
2012-12-14 10:50:00,35.989,36.164,35.989,36.045
2012-12-14 10:52:00,35.919,35.972,35.904,35.972
2012-12-14 10:54:00,36.103,36.145,35.92,35.92
2012-12-14 10:56:00,35.972,36.048,35.919,35.995
2012-12-14 10:58:00,36.082,36.082,35.919,35.919
2012-12-14 11:00:00,36.131,36.17,36.024,36.082
2012-12-14 11:02:00,36.073,36.24,36.055,36.055
