timestamp,close,high,low,open
2010-10-14 09:00:00,49.595,49.688,49.595,49.675
2010-10-14 09:02:00,49.539,49.62,49.539,49.62
2010-10-14 09:04:00,49.541,49.541,49.467,49.49
2010-10-14 09:06:00,49.565,49.599,49.552,49.557
2010-10-14 09:08:00,49.691,49.706,49.579,49.579
2010-10-14 09:10:00,49.697,49.731,49.652,49.731
2010-10-14 09:12:00,49.756,49.769,49.688,49.688
2010-10-14 09:14:00,49.635,49.717,49.635,49.717
2010-10-14 09:16:00,49.519,49.672,49.519,49.672
2010-10-14 09:18:00,49.58,49.58,49.554,49.558
2010-10-14 09:20:00,49.544,49.605,49.544,49.599
2010-10-14 09:22:00,49.586,49.588,49.537,49.537
2010-10-14 09:24:00,49.62,49.62,49.523,49.579
2010-10-14 09:26:00,49.605,49.651,49.578,49.619
2010-10-14 09:28:00,49.617,49.617,49.558,49.558
2010-10-14 09:30:00,49.661,49.661,49.585,49.585
2010-10-14 09:32:00,49.715,49.715,49.659,49.659
2010-10-14 09:34:00,49.719,49.79,49.719,49.757
2010-10-14 09:36:00,49.667,49.755,49.667,49.755
2010-10-14 09:38:00,49.7,49.7,49.606,49.627
2010-10-14 09:40:00,49.814,49.814,49.686,49.686
2010-10-14 09:42:00,49.797,49.807,49.761,49.807
2010-10-14 09:44:00,49.721,49.824,49.721,49.82
2010-10-14 09:46:00,49.766,49.766,49.727,49.759
2010-10-14 09:48:00,49.764,49.764,49.701,49.747
2010-10-14 09:50:00,49.858,49.859,49.749,49.749
2010-10-14 09:52:00,49.91,49.926,49.871,49.871
2010-10-14 09:54:00,49.897,49.908,49.873,49.876
2010-10-14 09:56:00,49.855,49.915,49.855,49.915
2010-10-14 09:58:00,49.792,49.85,49.792,49.802
2010-10-14 10:00:00,49.902,49.902,49.807,49.827
2010-10-14 10:02:00,49.944,49.944,49.859,49.859
2010-10-14 10:04:00,49.967,49.996,49.96,49.975
2010-10-14 10:06:00,50.022,50.033,49.955,49.955
2010-10-14 10:08:00,49.973,50.017,49.965,50.008
2010-10-14 10:10:00,49.928,50.022,49.928,50.022
2010-10-14 10:12:00,49.95,50.005,49.95,49.963
2010-10-14 10:14:00,49.92,49.989,49.92,49.973
2010-10-14 10:16:00,49.877,49.888,49.855,49.869
2010-10-14 10:18:00,49.887,49.93,49.868,49.93
2010-10-14 10:20:00,49.744,49.85,49.744,49.85
2010-10-14 10:22:00,49.775,49.777,49.715,49.715
2010-10-14 10:24:00,49.753,49.797,49.731,49.731
2010-10-14 10:26:00,49.836,49.836,49.77,49.807
2010-10-14 10:28:00,49.906,49.912,49.862,49.862
2010-10-14 10:30:00,49.955,49.982,49.938,49.94
2010-10-14 10:32:00,50.066,50.066,49.943,49.943
2010-10-14 10:34:00,50.088,50.088,49.976,50.017
2010-10-14 10:36:00,50.077,50.077,50.035,50.074
2010-10-14 10:38:00,49.987,50.085,49.987,50.067
2010-10-14 10:40:00,49.924,49.974,49.924,49.952
2010-10-14 10:42:00,49.978,50.014,49.955,49.965
2010-10-14 10:44:00,49.926,50.013,49.926,49.999
2010-10-14 10:46:00,49.954,49.969,49.913,49.928
2010-10-14 10:48:00,49.963,49.985,49.946,49.96
2010-10-14 10:50:00,49.901,50.004,49.901,50.004
2010-10-14 10:52:00,49.914,49.932,49.861,49.861
2010-10-14 10:54:00,49.873,49.926,49.873,49.903
2010-10-14 10:56:00,49.725,49.846,49.725,49.846
2010-10-14 10:58:00,49.756,49.758,49.713,49.746
2010-10-14 11:00:00,49.756,49.803,49.722,49.776
2010-10-14 11:02:00,49.759,49.759,49.716,49.724
2010-10-14 11:04:00,49.855,49.855,49.789,49.813
2010-10-14 11:06:00,49.8,49.843,49.794,49.84
2010-10-14 11:08:00,49.88,49.88,49.771,49.771
2010-10-14 11:10:00,49.823,49.915,49.823,49.915
2010-10-14 11:12:00,49.81,49.883,49.808,49.808
2010-10-14 11:14:00,49.75,49.858,49.75,49.858
2010-10-14 11:16:00,49.866,49.898,49.79,49.79
2010-10-14 11:18:00,49.809,49.823,49.785,49.813
2010-10-14 11:20:00,49.701,49.806,49.671,49.806
2010-10-14 11:22:00,49.547,49.688,49.547,49.688
2010-10-14 11:24:00,49.567,49.598,49.541,49.588
2010-10-14 11:26:00,49.406,49.524,49.406,49.524
2010-10-14 11:28:00,49.534,49.534,49.452,49.452
2010-10-14 11:30:00,49.404,49.528,49.404,49.483
2010-10-14 11:32:00,49.442,49.442,49.382,49.414
2010-10-14 11:34:00,49.4,49.488,49.4,49.488
2010-10-14 11:36:00,49.48,49.492,49.377,49.377
2010-10-14 11:38:00,49.379,49.449,49.358,49.449
2010-10-14 11:40:00,49.518,49.536,49.421,49.421
2010-10-14 11:42:00,49.608,49.608,49.523,49.523
2010-10-14 11:44:00,49.672,49.672,49.601,49.609
2010-10-14 11:46:00,49.644,49.704,49.644,49.657
2010-10-14 11:48:00,49.578,49.63,49.578,49.63
2010-10-14 11:50:00,49.583,49.583,49.535,49.563
2010-10-14 11:52:00,49.678,49.714,49.63,49.63
2010-10-14 11:54:00,49.693,49.747,49.682,49.727
2010-10-14 11:56:00,49.67,49.717,49.643,49.685
2010-10-14 11:58:00,49.627,49.698,49.627,49.698
2010-10-14 12:00:00,49.774,49.774,49.657,49.657
2010-10-14 12:02:00,49.777,49.849,49.777,49.808
2010-10-14 12:04:00,49.801,49.836,49.769,49.79
2010-10-14 12:06:00,49.82,49.826,49.772,49.816
2010-10-14 12:08:00,49.752,49.852,49.752,49.812
2010-10-14 12:10:00,49.785,49.831,49.764,49.8
2010-10-14 12:12:00,49.858,49.858,49.772,49.826
2010-10-14 12:14:00,49.908,49.916,49.863,49.883
2010-10-14 12:16:00,49.979,50.015,49.919,49.919
2010-10-14 12:18:00,49.884,49.942,49.884,49.942
2010-10-14 12:20:00,49.913,49.913,49.829,49.887
2010-10-14 12:22:00,49.879,49.924,49.872,49.878
2010-10-14 12:24:00,49.918,49.918,49.846,49.846
2010-10-14 12:26:00,49.869,49.925,49.869,49.895
2010-10-14 12:28:00,49.772,49.852,49.772,49.852
2010-10-14 12:30:00,49.907,49.907,49.786,49.786
2010-10-14 12:32:00,49.956,49.958,49.889,49.889
2010-10-14 12:34:00,49.924,49.999,49.924,49.999
